time,thrust
2.541,1014.37979
2.541333333,1022.31436
2.541666667,1036.962798
2.542,1045.202544
2.542333333,1044.592192
2.542666667,1047.033598
2.543,1051.306059
2.543333333,1060.766508
2.543666667,1068.395903
2.544,1071.142485
2.544333333,1068.090727
2.544666667,1052.221587
2.545,1045.507719
2.545333333,1038.488676
2.545666667,1026.281645
2.546,1019.262602
2.546333333,1011.022856
2.546666667,1007.665923
2.547,1006.445219
2.547333333,1014.37979
2.547666667,1019.872954
2.548,1034.521391
2.548333333,1048.559477
2.548666667,1068.090727
2.549,1065.954497
2.549333333,1063.818266
2.549666667,1069.616606
2.55,1058.630278
2.550333333,1057.409575
2.550666667,1048.864653
2.551,1044.287016
2.551333333,1037.573149
2.551666667,1039.404204
2.552,1043.066313
2.552333333,1055.273344
2.552666667,1065.038969
2.553,1064.428618
2.553333333,1064.733794
2.553666667,1050.085356
2.554,1036.657622
2.554333333,1020.483305
2.554666667,1009.191801
2.555,1006.140044
2.555333333,1016.51602
2.555666667,1027.197173
2.556,1035.436919
2.556333333,1039.099028
2.556666667,1043.676665
2.557,1046.728423
2.557333333,1054.662993
2.557666667,1059.545805
2.558,1054.052641
2.558333333,1051.611235
2.558666667,1046.118071
2.559,1029.638579
2.559333333,1014.074614
2.559666667,1001.867583
2.56,1001.867583
2.560333333,1010.412505
2.560666667,1026.281645
2.561,1039.404204
2.561333333,1046.728423
2.561666667,1039.404204
2.562,1039.404204
2.562333333,1033.300688
2.562666667,1030.24893
2.563,1042.761137
2.563333333,1040.014555
2.563666667,1041.235258
2.564,1041.235258
2.564333333,1038.488676
2.564666667,1040.930083
2.565,1042.455962
2.565333333,1052.831938
2.565666667,1060.461333
2.566,1069.921782
2.566333333,1071.752837
2.566666667,1058.019926
2.567,1042.761137
2.567333333,1030.24893
2.567666667,1019.872954
2.568,1019.567778
2.568333333,1023.229887
2.568666667,1023.229887
2.569,1028.417876
2.569333333,1029.943755
2.569666667,1032.079985
2.57,1041.235258
2.570333333,1043.98184
2.570666667,1057.409575
2.571,1058.325102
2.571333333,1056.799223
2.571666667,1052.221587
2.572,1040.014555
2.572333333,1029.638579
2.572666667,1029.333403
2.573,1027.807524
2.573333333,1032.995512
2.573666667,1038.793852
2.574,1036.352446
2.574333333,1037.573149
2.574666667,1033.91104
2.575,1028.723051
2.575333333,1018.957426
2.575666667,1014.684965
2.576,1015.905669
2.576333333,1014.990141
2.576666667,1016.210844
2.577,1018.957426
2.577333333,1016.51602
2.577666667,1018.957426
2.578,1024.45059
2.578333333,1028.417876
2.578666667,1040.014555
2.579,1054.357817
2.579333333,1059.545805
2.579666667,1065.344145
2.58,1050.695708
2.580333333,1042.455962
2.580666667,1024.45059
2.581,1013.159087
2.581333333,1006.140044
2.581666667,992.7123086
2.582,985.0829146
2.582333333,987.5243206
2.582666667,988.1346726
2.583,993.9330116
2.583333333,1000.341704
2.583666667,1012.548735
2.584,1026.586821
2.584333333,1047.338774
2.584666667,1067.785551
2.585,1075.10977
2.585333333,1073.278715
2.585666667,1058.325102
2.586,1046.728423
2.586333333,1036.962798
2.586666667,1030.859282
2.587,1031.469633
2.587333333,1029.943755
2.587666667,1030.554106
2.588,1030.554106
2.588333333,1026.281645
2.588666667,1018.652251
2.589,1013.769438
2.589333333,1013.159087
2.589666667,1016.51602
2.59,1026.281645
2.590333333,1038.793852
2.590666667,1046.423247
2.591,1050.390532
2.591333333,1047.64395
2.591666667,1046.423247
2.592,1038.488676
2.592333333,1041.235258
2.592666667,1045.507719
2.593,1043.066313
2.593333333,1045.812895
2.593666667,1045.507719
2.594,1043.066313
2.594333333,1036.352446
2.594666667,1039.099028
2.595,1033.605864
2.595333333,1027.502348
2.595666667,1027.502348
2.596,1025.976469
2.596333333,1032.079985
2.596666667,1040.930083
2.597,1047.033598
2.597333333,1036.352446
2.597666667,1030.24893
2.598,1029.333403
2.598333333,1023.840239
2.598666667,1019.567778
2.599,1012.548735
2.599333333,1011.328032
2.599666667,1012.548735
2.6,1018.957426
2.600333333,1027.502348
2.600666667,1032.385161
2.601,1044.287016
2.601333333,1048.864653
2.601666667,1051.000883
2.602,1044.897368
2.602333333,1040.319731
2.602666667,1037.878325
2.603,1037.573149
2.603333333,1039.404204
2.603666667,1044.897368
2.604,1049.78018
2.604333333,1045.812895
2.604666667,1036.352446
2.605,1029.638579
2.605333333,1025.060942
2.605666667,1023.535063
2.606,1030.24893
2.606333333,1029.638579
2.606666667,1037.573149
2.607,1035.131743
2.607333333,1038.488676
2.607666667,1036.657622
2.608,1034.521391
2.608333333,1043.066313
2.608666667,1041.235258
2.609,1040.014555
2.609333333,1039.404204
2.609666667,1039.70938
2.61,1041.84561
2.610333333,1043.066313
2.610666667,1042.761137
2.611,1039.70938
2.611333333,1030.859282
2.611666667,1032.995512
2.612,1038.183501
2.612333333,1036.962798
2.612666667,1044.897368
2.613,1049.475005
2.613333333,1047.64395
2.613666667,1047.033598
2.614,1042.455962
2.614333333,1030.554106
2.614666667,1026.891997
2.615,1013.769438
2.615333333,1008.886626
2.615666667,1008.886626
2.616,1017.736723
2.616333333,1030.554106
2.616666667,1042.455962
2.617,1055.273344
2.617333333,1056.799223
2.617666667,1052.831938
2.618,1048.254301
2.618333333,1040.014555
2.618666667,1028.723051
2.619,1027.502348
2.619333333,1017.736723
2.619666667,1011.633208
2.62,1016.51602
2.620333333,1020.17813
2.620666667,1023.840239
2.621,1032.079985
2.621333333,1037.878325
2.621666667,1047.033598
2.622,1048.559477
2.622333333,1056.799223
2.622666667,1054.052641
2.623,1057.714751
2.623333333,1062.597563
2.623666667,1056.188872
2.624,1042.150786
2.624333333,1033.300688
2.624666667,1017.431548
2.625,1015.600493
2.625333333,1019.262602
2.625666667,1025.060942
2.626,1037.573149
2.626333333,1037.878325
2.626666667,1037.878325
2.627,1039.099028
2.627333333,1039.70938
2.627666667,1040.319731
2.628,1039.099028
2.628333333,1031.469633
2.628666667,1031.469633
2.629,1028.723051
2.629333333,1028.723051
2.629666667,1021.704008
2.63,1007.360747
2.630333333,1010.107329
2.630666667,1011.022856
2.631,1008.58145
2.631333333,1012.853911
2.631666667,1023.840239
2.632,1032.995512
2.632333333,1037.267973
2.632666667,1042.455962
2.633,1044.592192
2.633333333,1043.066313
2.633666667,1041.540434
2.634,1037.878325
2.634333333,1026.281645
2.634666667,1009.496977
2.635,1007.971098
2.635333333,1006.445219
2.635666667,1015.600493
2.636,1034.826567
2.636333333,1040.319731
2.636666667,1040.624907
2.637,1035.131743
2.637333333,1033.91104
2.637666667,1029.333403
2.638,1025.060942
2.638333333,1032.995512
2.638666667,1037.267973
2.639,1034.521391
2.639333333,1033.91104
2.639666667,1027.502348
2.64,1012.548735
2.640333333,1009.496977
2.640666667,1018.041899
2.641,1022.619536
2.641333333,1030.24893
2.641666667,1038.488676
2.642,1036.657622
2.642333333,1032.995512
2.642666667,1037.267973
2.643,1040.624907
2.643333333,1036.04727
2.643666667,1030.859282
2.644,1037.878325
2.644333333,1029.028227
2.644666667,1031.164458
2.645,1031.774809
2.645333333,1030.554106
2.645666667,1028.723051
2.646,1034.826567
2.646333333,1038.488676
2.646666667,1033.300688
2.647,1024.755766
2.647333333,1024.45059
2.647666667,1019.262602
2.648,1019.872954
2.648333333,1024.145415
2.648666667,1023.535063
2.649,1023.840239
2.649333333,1029.333403
2.649666667,1033.300688
2.65,1029.638579
2.650333333,1026.586821
2.650666667,1030.554106
2.651,1030.859282
2.651333333,1033.605864
2.651666667,1034.216215
2.652,1028.1127
2.652333333,1016.821196
2.652666667,1012.548735
2.653,1013.769438
2.653333333,1019.262602
2.653666667,1022.924712
2.654,1029.333403
2.654333333,1034.826567
2.654666667,1042.455962
2.655,1052.526762
2.655333333,1062.902739
2.655666667,1068.701079
2.656,1064.428618
2.656333333,1057.714751
2.656666667,1044.592192
2.657,1032.690337
2.657333333,1019.872954
2.657666667,1019.262602
2.658,1015.295317
2.658333333,1015.600493
2.658666667,1021.704008
2.659,1021.093657
2.659333333,1014.990141
2.659666667,1026.281645
2.66,1028.723051
2.660333333,1033.605864
2.660666667,1031.469633
2.661,1031.469633
2.661333333,1025.976469
2.661666667,1023.229887
2.662,1028.723051
2.662333333,1022.924712
2.662666667,1023.840239
2.663,1029.028227
2.663333333,1028.1127
2.663666667,1025.976469
2.664,1022.31436
2.664333333,1020.483305
2.664666667,1009.802153
2.665,1010.412505
2.665333333,1021.398833
2.665666667,1018.041899
2.666,1018.347075
2.666333333,1012.548735
2.666666667,1008.58145
2.667,1009.496977
2.667333333,1015.905669
2.667666667,1027.502348
2.668,1036.352446
2.668333333,1043.676665
2.668666667,1041.235258
2.669,1033.605864
2.669333333,1025.671294
2.669666667,1021.398833
2.67,1027.502348
2.670333333,1028.417876
2.670666667,1032.690337
2.671,1028.1127
2.671333333,1035.436919
2.671666667,1036.04727
2.672,1042.455962
2.672333333,1048.254301
2.672666667,1048.254301
2.673,1037.878325
2.673333333,1032.995512
2.673666667,1022.619536
2.674,1017.126372
2.674333333,1011.938383
2.674666667,1014.074614
2.675,1011.633208
2.675333333,1012.548735
2.675666667,1022.924712
2.676,1023.229887
2.676333333,1028.417876
2.676666667,1035.436919
2.677,1044.287016
2.677333333,1048.254301
2.677666667,1048.254301
2.678,1051.611235
2.678333333,1045.812895
2.678666667,1052.526762
2.679,1053.137114
2.679333333,1051.916411
2.679666667,1040.319731
2.68,1027.807524
2.680333333,1018.347075
2.680666667,1004.003813
2.681,1004.91934
2.681333333,1003.088286
2.681666667,1002.172758
2.682,1009.802153
2.682333333,1022.619536
2.682666667,1031.774809
2.683,1041.235258
2.683333333,1051.611235
2.683666667,1057.409575
2.684,1064.428618
2.684333333,1065.038969
2.684666667,1066.564848
2.685,1058.630278
2.685333333,1045.812895
2.685666667,1026.586821
2.686,1001.867583
2.686333333,988.7450236
2.686666667,978.6742226
2.687,977.1483436
2.687333333,990.2709026
2.687666667,1000.036528
2.688,1012.853911
2.688333333,1023.535063
2.688666667,1031.164458
2.689,1032.995512
2.689333333,1040.319731
2.689666667,1038.488676
2.69,1031.164458
2.690333333,1019.872954
2.690666667,1012.853911
2.691,1010.107329
2.691333333,1006.140044
2.691666667,1017.126372
2.692,1022.924712
2.692333333,1028.417876
2.692666667,1039.099028
2.693,1041.540434
2.693333333,1039.404204
2.693666667,1033.605864
2.694,1026.281645
2.694333333,1014.990141
2.694666667,1010.107329
2.695,1004.614165
2.695333333,1000.341704
2.695666667,1000.341704
2.696,1012.853911
2.696333333,1028.1127
2.696666667,1036.352446
2.697,1045.507719
2.697333333,1047.64395
2.697666667,1042.455962
2.698,1045.202544
2.698333333,1040.930083
2.698666667,1044.592192
2.699,1040.624907
2.699333333,1033.605864
2.699666667,1025.366118
2.7,1022.009184
2.700333333,1017.431548
2.700666667,1027.807524
2.701,1040.624907
2.701333333,1051.000883
2.701666667,1051.000883
2.702,1042.455962
2.702333333,1031.164458
2.702666667,1019.872954
2.703,1013.159087
2.703333333,1024.755766
2.703666667,1025.976469
2.704,1030.24893
2.704333333,1041.84561
2.704666667,1040.319731
2.705,1048.254301
2.705333333,1064.428618
2.705666667,1073.889067
2.706,1084.570219
2.706333333,1086.096098
2.706666667,1075.414946
2.707,1046.728423
2.707333333,1018.652251
2.707666667,999.1210006
2.708,992.1019576
2.708333333,989.6605506
2.708666667,996.0692426
2.709,994.2381876
2.709333333,995.1537146
2.709666667,1003.393462
2.71,1012.853911
2.710333333,1025.060942
2.710666667,1039.099028
2.711,1041.540434
2.711333333,1038.183501
2.711666667,1036.352446
2.712,1027.807524
2.712333333,1025.366118
2.712666667,1016.821196
2.713,1014.684965
2.713333333,1017.431548
2.713666667,1016.821196
2.714,1022.619536
2.714333333,1025.060942
2.714666667,1026.586821
2.715,1026.586821
2.715333333,1014.684965
2.715666667,1004.91934
2.716,989.0501996
2.716333333,975.9276406
2.716666667,976.8431686
2.717,977.4535196
2.717333333,990.2709026
2.717666667,1006.140044
2.718,1014.990141
2.718333333,1023.535063
2.718666667,1031.164458
2.719,1034.216215
2.719333333,1040.624907
2.719666667,1035.436919
2.72,1033.300688
2.720333333,1023.229887
2.720666667,1010.107329
2.721,1004.91934
2.721333333,1004.003813
2.721666667,1000.952055
2.722,994.8485396
2.722333333,993.0174846
2.722666667,992.1019576
2.723,991.7967816
2.723333333,993.9330116
2.723666667,1001.867583
2.724,1009.191801
2.724333333,1013.769438
2.724666667,1014.684965
2.725,1014.684965
2.725333333,1016.210844
2.725666667,1015.905669
2.726,1010.412505
2.726333333,1009.802153
2.726666667,1009.496977
2.727,1014.074614
2.727333333,1019.872954
2.727666667,1018.957426
2.728,1009.191801
2.728333333,1000.64688
2.728666667,986.9139686
2.729,982.9466836
2.729333333,986.6087936
2.729666667,984.1673866
2.73,987.8294966
2.730333333,987.2191446
2.730666667,989.0501996
2.731,991.4916056
2.731333333,995.4588906
2.731666667,1003.393462
2.732,1015.295317
2.732333333,1030.859282
2.732666667,1045.202544
2.733,1041.235258
2.733333333,1034.826567
2.733666667,1037.267973
2.734,1035.436919
2.734333333,1029.028227
2.734666667,1020.788481
2.735,1007.055571
2.735333333,993.6278366
2.735666667,991.4916056
2.736,996.6795936
2.736333333,1000.341704
2.736666667,1002.78311
2.737,1011.022856
2.737333333,1024.45059
2.737666667,1029.638579
2.738,1032.079985
2.738333333,1026.281645
2.738666667,1027.502348
2.739,1035.131743
2.739333333,1035.436919
2.739666667,1036.352446
2.74,1034.216215
2.740333333,1025.366118
2.740666667,1023.229887
2.741,1015.600493
2.741333333,1005.834868
2.741666667,1008.886626
2.742,1006.750395
2.742333333,1011.022856
2.742666667,1021.704008
2.743,1020.483305
2.743333333,1024.145415
2.743666667,1020.17813
2.744,1021.704008
2.744333333,1019.872954
2.744666667,1017.126372
2.745,1014.990141
2.745333333,1009.191801
2.745666667,1006.140044
2.746,1016.210844
2.746333333,1014.37979
2.746666667,1012.243559
2.747,1009.191801
2.747333333,1009.802153
2.747666667,1010.107329
2.748,1012.243559
2.748333333,1006.445219
2.748666667,1004.308989
2.749,1008.886626
2.749333333,1011.633208
2.749666667,1015.905669
2.75,1013.464262
2.750333333,1012.548735
2.750666667,1000.036528
2.751,999.4261756
2.751333333,1007.971098
2.751666667,1009.191801
2.752,1012.548735
2.752333333,1006.750395
2.752666667,1004.003813
2.753,999.4261756
2.753333333,1004.91934
2.753666667,1016.51602
2.754,1022.31436
2.754333333,1032.995512
2.754666667,1037.267973
2.755,1044.592192
2.755333333,1045.507719
2.755666667,1049.78018
2.756,1058.935454
2.756333333,1053.137114
2.756666667,1052.526762
2.757,1044.897368
2.757333333,1030.554106
2.757666667,1024.145415
2.758,1018.041899
2.758333333,1016.821196
2.758666667,1011.633208
2.759,1007.055571
2.759333333,1011.938383
2.759666667,1019.872954
2.76,1033.300688
2.760333333,1051.916411
2.760666667,1057.409575
2.761,1059.545805
2.761333333,1065.649321
2.761666667,1063.51309
2.762,1058.019926
2.762333333,1045.202544
2.762666667,1040.014555
2.763,1032.995512
2.763333333,1025.366118
2.763666667,1024.145415
2.764,1021.704008
2.764333333,1011.633208
2.764666667,1024.755766
2.765,1033.605864
2.765333333,1039.70938
2.765666667,1050.390532
2.766,1057.104399
2.766333333,1054.662993
2.766666667,1051.611235
2.767,1056.188872
2.767333333,1056.799223
2.767666667,1057.409575
2.768,1058.325102
2.768333333,1055.273344
2.768666667,1038.183501
2.769,1027.197173
2.769333333,1016.821196
2.769666667,1012.548735
2.77,1015.905669
2.770333333,1036.657622
2.770666667,1046.728423
2.771,1054.662993
2.771333333,1058.325102
2.771666667,1059.24063
2.772,1050.085356
2.772333333,1046.728423
2.772666667,1040.624907
2.773,1027.807524
2.773333333,1025.671294
2.773666667,1019.567778
2.774,1008.276274
2.774333333,1004.614165
2.774666667,1001.562407
2.775,1004.91934
2.775333333,1017.431548
2.775666667,1024.755766
2.776,1027.807524
2.776333333,1028.1127
2.776666667,1027.502348
2.777,1022.31436
2.777333333,1022.619536
2.777666667,1022.31436
2.778,1023.229887
2.778333333,1023.535063
2.778666667,1022.009184
2.779,1020.483305
2.779333333,1018.652251
2.779666667,1017.736723
2.78,1014.37979
2.780333333,1013.159087
2.780666667,1010.71768
2.781,1021.398833
2.781333333,1032.995512
2.781666667,1044.592192
2.782,1047.338774
2.782333333,1045.507719
2.782666667,1040.624907
2.783,1029.943755
2.783333333,1025.671294
2.783666667,1029.028227
2.784,1036.657622
2.784333333,1040.930083
2.784666667,1040.930083
2.785,1036.352446
2.785333333,1029.028227
2.785666667,1026.281645
2.786,1029.333403
2.786333333,1028.1127
2.786666667,1025.976469
2.787,1028.1127
2.787333333,1019.567778
2.787666667,1017.431548
2.788,1023.229887
2.788333333,1023.535063
2.788666667,1028.1127
2.789,1034.216215
2.789333333,1025.671294
2.789666667,1017.431548
2.79,1009.802153
2.790333333,1007.055571
2.790666667,1012.853911
2.791,1014.37979
2.791333333,1019.262602
2.791666667,1012.853911
2.792,1010.71768
2.792333333,1012.548735
2.792666667,1002.78311
2.793,1002.172758
2.793333333,1008.886626
2.793666667,1015.600493
2.794,1025.671294
2.794333333,1038.488676
2.794666667,1043.066313
2.795,1040.624907
2.795333333,1030.24893
2.795666667,1029.943755
2.796,1021.398833
2.796333333,1018.957426
2.796666667,1022.31436
2.797,1020.17813
2.797333333,1026.586821
2.797666667,1035.436919
2.798,1034.521391
2.798333333,1033.300688
2.798666667,1031.774809
2.799,1022.924712
2.799333333,1022.924712
2.799666667,1013.769438
2.8,1015.295317
2.800333333,1022.619536
2.800666667,1025.366118
2.801,1027.197173
2.801333333,1023.535063
2.801666667,1020.17813
2.802,1018.347075
2.802333333,1026.281645
2.802666667,1039.70938
2.803,1047.033598
2.803333333,1045.507719
2.803666667,1042.761137
2.804,1038.183501
2.804333333,1034.521391
2.804666667,1031.774809
2.805,1033.300688
2.805333333,1029.028227
2.805666667,1029.333403
2.806,1027.502348
2.806333333,1027.502348
2.806666667,1029.638579
2.807,1015.905669
2.807333333,1008.886626
2.807666667,1003.393462
2.808,1000.952055
2.808333333,1006.445219
2.808666667,1003.088286
2.809,1002.78311
2.809333333,1003.698637
2.809666667,1008.886626
2.81,1017.736723
2.810333333,1024.45059
2.810666667,1032.385161
2.811,1039.70938
2.811333333,1037.878325
2.811666667,1040.014555
2.812,1044.287016
2.812333333,1037.573149
2.812666667,1042.150786
2.813,1044.897368
2.813333333,1039.70938
2.813666667,1040.319731
2.814,1025.366118
2.814333333,1014.37979
2.814666667,1007.055571
2.815,1003.088286
2.815333333,1005.529692
2.815666667,1008.886626
2.816,1021.398833
2.816333333,1036.04727
2.816666667,1040.930083
2.817,1050.390532
2.817333333,1048.254301
2.817666667,1039.70938
2.818,1033.300688
2.818333333,1018.957426
2.818666667,1011.938383
2.819,1005.224516
2.819333333,999.4261756
2.819666667,1000.952055
2.82,1002.172758
2.820333333,1004.003813
2.820666667,1007.971098
2.821,1009.191801
2.821333333,1014.37979
2.821666667,1026.281645
2.822,1027.807524
2.822333333,1032.385161
2.822666667,1033.300688
2.823,1026.281645
2.823333333,1027.197173
2.823666667,1027.807524
2.824,1028.1127
2.824333333,1021.398833
2.824666667,1007.665923
2.825,993.9330116
2.825333333,996.9847696
2.825666667,1006.140044
2.826,1029.638579
2.826333333,1050.085356
2.826666667,1061.37686
2.827,1067.785551
2.827333333,1054.357817
2.827666667,1046.728423
2.828,1042.150786
2.828333333,1042.150786
2.828666667,1058.019926
2.829,1064.733794
2.829333333,1067.1752
2.829666667,1058.325102
2.83,1035.436919
2.830333333,1023.840239
2.830666667,1014.37979
2.831,1015.600493
2.831333333,1022.924712
2.831666667,1011.328032
2.832,1014.684965
2.832333333,1020.483305
2.832666667,1022.31436
2.833,1033.300688
2.833333333,1042.761137
2.833666667,1042.761137
2.834,1040.624907
2.834333333,1036.962798
2.834666667,1027.197173
2.835,1022.31436
2.835333333,1017.431548
2.835666667,1024.145415
2.836,1025.671294
2.836333333,1029.028227
2.836666667,1031.164458
2.837,1027.502348
2.837333333,1020.788481
2.837666667,1023.229887
2.838,1020.17813
2.838333333,1018.347075
2.838666667,1007.971098
2.839,1000.341704
2.839333333,1000.036528
2.839666667,995.7640666
2.84,1000.341704
2.840333333,997.5951216
2.840666667,993.3226606
2.841,997.2899456
2.841333333,1012.548735
2.841666667,1025.366118
2.842,1031.164458
2.842333333,1037.573149
2.842666667,1040.319731
2.843,1043.98184
2.843333333,1036.962798
2.843666667,1034.521391
2.844,1024.45059
2.844333333,1014.990141
2.844666667,1013.769438
2.845,1013.769438
2.845333333,1018.347075
2.845666667,1031.774809
2.846,1037.267973
2.846333333,1040.624907
2.846666667,1036.962798
2.847,1032.385161
2.847333333,1028.723051
2.847666667,1024.45059
2.848,1025.671294
2.848333333,1024.755766
2.848666667,1018.041899
2.849,1013.464262
2.849333333,1012.548735
2.849666667,1009.802153
2.85,1011.328032
2.850333333,1010.107329
2.850666667,1016.51602
2.851,1017.431548
2.851333333,1023.840239
2.851666667,1030.554106
2.852,1033.91104
2.852333333,1032.079985
2.852666667,1031.469633
2.853,1029.943755
2.853333333,1022.924712
2.853666667,1022.31436
2.854,1009.496977
2.854333333,996.3744186
2.854666667,989.3553756
2.855,987.5243206
2.855333333,997.9002976
2.855666667,999.4261756
2.856,1009.496977
2.856333333,1020.483305
2.856666667,1020.17813
2.857,1023.535063
2.857333333,1019.262602
2.857666667,1017.431548
2.858,1016.210844
2.858333333,1018.347075
2.858666667,1027.502348
2.859,1025.976469
2.859333333,1025.060942
2.859666667,1012.853911
2.86,996.0692426
2.860333333,986.3036176
2.860666667,983.2518596
2.861,990.2709026
2.861333333,995.7640666
2.861666667,1000.952055
2.862,1004.003813
2.862333333,1011.022856
2.862666667,1021.704008
2.863,1030.859282
2.863333333,1036.962798
2.863666667,1037.267973
2.864,1033.605864
2.864333333,1028.417876
2.864666667,1025.060942
2.865,1025.671294
2.865333333,1031.469633
2.865666667,1026.281645
2.866,1021.398833
2.866333333,1007.971098
2.866666667,1014.074614
2.867,1025.060942
2.867333333,1023.229887
2.867666667,1031.469633
2.868,1035.436919
2.868333333,1032.995512
2.868666667,1039.404204
2.869,1037.573149
2.869333333,1030.554106
2.869666667,1028.723051
2.87,1026.281645
2.870333333,1025.366118
2.870666667,1017.431548
2.871,1022.619536
2.871333333,1025.060942
2.871666667,1026.586821
2.872,1032.690337
2.872333333,1028.723051
2.872666667,1016.821196
2.873,1010.71768
2.873333333,1010.107329
2.873666667,1003.088286
2.874,1001.257231
2.874333333,997.2899456
2.874666667,994.2381876
2.875,1000.036528
2.875333333,1006.750395
2.875666667,1021.093657
2.876,1023.535063
2.876333333,1027.807524
2.876666667,1030.859282
2.877,1029.638579
2.877333333,1035.131743
2.877666667,1036.352446
2.878,1021.704008
2.878333333,1007.665923
2.878666667,997.9002976
2.879,991.1864296
2.879333333,999.1210006
2.879666667,1001.257231
2.88,1014.990141
2.880333333,1021.093657
2.880666667,1024.145415
2.881,1023.840239
2.881333333,1022.009184
2.881666667,1022.924712
2.882,1015.905669
2.882333333,1013.464262
2.882666667,1011.022856
2.883,1003.698637
2.883333333,1001.867583
2.883666667,1001.257231
2.884,1003.698637
2.884333333,1010.412505
2.884666667,1024.145415
2.885,1029.638579
2.885333333,1025.671294
2.885666667,1026.586821
2.886,1025.060942
2.886333333,1022.619536
2.886666667,1011.938383
2.887,1006.445219
2.887333333,1001.867583
2.887666667,993.6278366
2.888,998.5106486
2.888333333,1001.257231
2.888666667,1003.698637
2.889,1008.58145
2.889333333,1019.567778
2.889666667,1026.586821
2.89,1025.366118
2.890333333,1028.723051
2.890666667,1022.924712
2.891,1016.210844
2.891333333,1009.496977
2.891666667,996.0692426
2.892,991.7967816
2.892333333,992.7123086
2.892666667,1005.224516
2.893,1015.295317
2.893333333,1020.483305
2.893666667,1019.262602
2.894,1012.548735
2.894333333,1012.853911
2.894666667,1013.464262
2.895,1018.041899
2.895333333,1020.483305
2.895666667,1015.600493
2.896,1009.191801
2.896333333,1001.867583
2.896666667,991.7967816
2.897,990.2709026
2.897333333,983.8622116
2.897666667,985.3880896
2.898,985.3880896
2.898333333,990.2709026
2.898666667,1005.529692
2.899,1018.041899
2.899333333,1029.333403
2.899666667,1033.300688
2.9,1037.573149
2.900333333,1027.807524
2.900666667,1017.736723
2.901,1009.802153
2.901333333,1008.58145
2.901666667,1020.788481
2.902,1025.060942
2.902333333,1022.009184
2.902666667,1015.295317
2.903,1006.445219
2.903333333,996.6795936
2.903666667,988.7450236
2.904,982.6415076
2.904333333,975.0121136
2.904666667,975.6224646
2.905,984.7777386
2.905333333,1000.952055
2.905666667,1010.412505
2.906,1021.093657
2.906333333,1024.45059
2.906666667,1026.281645
2.907,1034.216215
2.907333333,1041.235258
2.907666667,1042.761137
2.908,1040.014555
2.908333333,1034.521391
2.908666667,1032.995512
2.909,1020.788481
2.909333333,1006.140044
2.909666667,997.9002976
2.91,988.1346726
2.910333333,991.1864296
2.910666667,1001.867583
2.911,1007.360747
2.911333333,1008.58145
2.911666667,1016.821196
2.912,1018.957426
2.912333333,1026.586821
2.912666667,1030.24893
2.913,1035.131743
2.913333333,1040.930083
2.913666667,1039.404204
2.914,1040.624907
2.914333333,1044.592192
2.914666667,1042.761137
2.915,1053.747465
2.915333333,1047.64395
2.915666667,1039.70938
2.916,1024.145415
2.916333333,1008.58145
2.916666667,996.0692426
2.917,991.4916056
2.917333333,988.1346726
2.917666667,988.7450236
2.918,990.5760786
2.918333333,995.1537146
2.918666667,1003.088286
2.919,1017.431548
2.919333333,1032.079985
2.919666667,1033.91104
2.92,1036.962798
2.920333333,1037.573149
2.920666667,1030.554106
2.921,1023.535063
2.921333333,1019.567778
2.921666667,1012.853911
2.922,1007.665923
2.922333333,1002.78311
2.922666667,996.9847696
2.923,995.7640666
2.923333333,986.3036176
2.923666667,992.4071326
2.924,997.2899456
2.924333333,994.8485396
2.924666667,1000.036528
2.925,993.3226606
2.925333333,998.2054726
2.925666667,1004.308989
2.926,1012.243559
2.926333333,1022.619536
2.926666667,1019.567778
2.927,1029.028227
2.927333333,1030.859282
2.927666667,1034.521391
2.928,1039.099028
2.928333333,1040.624907
2.928666667,1031.469633
2.929,1018.041899
2.929333333,1009.496977
2.929666667,995.4588906
2.93,984.7777386
2.930333333,979.2845746
2.930666667,979.2845746
2.931,983.8622116
2.931333333,980.5052776
2.931666667,984.4725626
2.932,978.3690476
2.932333333,978.0638716
2.932666667,988.7450236
2.933,996.3744186
2.933333333,1001.257231
2.933666667,1002.477934
2.934,1007.971098
2.934333333,1006.445219
2.934666667,1018.652251
2.935,1016.821196
2.935333333,1019.262602
2.935666667,1015.905669
2.936,1009.802153
2.936333333,1004.91934
2.936666667,993.3226606
2.937,981.4208046
2.937333333,974.0965866
2.937666667,974.7069376
2.938,975.0121136
2.938333333,969.8241256
2.938666667,970.1293006
2.939,979.2845746
2.939333333,986.6087936
2.939666667,1003.088286
2.94,1018.347075
2.940333333,1023.840239
2.940666667,1032.385161
2.941,1032.079985
2.941333333,1035.436919
2.941666667,1025.366118
2.942,1024.755766
2.942333333,1013.464262
2.942666667,1011.022856
2.943,1001.867583
2.943333333,997.2899456
2.943666667,982.0311566
2.944,970.7396526
2.944333333,970.7396526
2.944666667,968.2982466
2.945,975.9276406
2.945333333,987.5243206
2.945666667,981.7259806
2.946,989.6605506
2.946333333,996.0692426
2.946666667,1006.750395
2.947,1011.938383
2.947333333,1008.58145
2.947666667,1001.562407
2.948,997.2899456
2.948333333,988.1346726
2.948666667,988.1346726
2.949,983.5570356
2.949333333,991.1864296
2.949666667,996.6795936
2.95,993.6278366
2.950333333,985.6932656
2.950666667,976.2328166
2.951,973.7914106
2.951333333,982.0311566
2.951666667,993.9330116
2.952,1001.867583
